species_id,sumA,ncells_overlap,GEAR,A_scaled,ncells_spp,prop_exposure,avail123
Fis_25895,7.55105608899612,279,PST,1.0128658727624211,297,0.9393939393939394,3
Fis_25897,14.655896872794528,225,PST,1.0249734866299662,313,0.7188498402555911,3
Fis_25899,315.3828696361803,16092,PST,1.5374531011032155,17319,0.9291529534037762,3
Fis_25900,9.639777748845518,305,PST,1.016425338217566,336,0.9077380952380952,3
Fis_25902,80.62732438807143,1226,PST,1.137397761142516,1589,0.7715544367526747,3
Fis_25903,41.06310081489164,506,PST,1.069974949489137,652,0.7760736196319018,3
Fis_25905,5.9286932310023985,47,PST,1.010101146059125,47,1,3
Fis_26085,92.19701785601956,1448,PST,1.1571140905211013,1908,0.7589098532494759,3
Fis_26148,139.5256326195531,1293,PST,1.2377684795328,1701,0.7601410934744268,3
Fis_26519,138.42206057414205,1466,PST,1.2358878428503677,1826,0.8028477546549836,3
Fis_26902,135.44244683832494,1262,PST,1.2308101762726769,1678,0.7520858164481525,3
Fis_26903,176.52892820833858,1519,PST,1.3008271220061542,1966,0.7726347914547305,3
Fis_26906,112.8497393133539,895,PST,1.1923091334965306,1191,0.7514693534844669,3
Fis_26932,147.14275551884475,1076,PST,1.2507490917171808,1512,0.7116402116402116,3
Fis_27224,86.81041730509605,506,PST,1.1479345914283123,580,0.8724137931034482,3
Fis_27236,18.82403225787857,151,PST,1.0320765555552165,200,0.755,3
Fis_27240,141.8744411727198,1086,PST,1.2417711683862054,1452,0.7479338842975206,3
Fis_27676,73.90074554714101,885,PST,1.1259347570114029,1076,0.8224907063197026,3
Fis_27677,1.748768355479115,32,PST,1.0029779862405983,32,1,3
Fis_27678,0.04092217525976593,14,PST,1.0000675843435691,14,1,3
Fis_28552,162.0830562734334,1237,PST,1.276209393799396,1652,0.7487893462469734,3
Fis_28553,70.67678979388438,491,PST,1.1204406984428428,566,0.8674911660777385,3
Fis_28555,66.6219279727593,615,PST,1.1135306630584627,826,0.7445520581113801,3
Fis_28559,111.3322792293834,787,PST,1.1897231753709068,979,0.8038815117466803,3
Fis_28560,113.35729713244656,710,PST,1.1931740809705178,899,0.7897664071190211,3
Fis_28561,124.43010493266776,858,PST,1.2120436496708238,1172,0.7320819112627986,3
Fis_28562,163.24502493493037,1174,PST,1.2781895462486497,1550,0.7574193548387097,3
Fis_28563,122.67336193237134,1263,PST,1.2090499209498924,1673,0.7549312612074118,3
Fis_28785,146.36241064256865,961,PST,1.2494192780404247,1373,0.6999271667880553,3
Fis_28787,167.2860478158418,1177,PST,1.2850759981989257,1610,0.731055900621118,3
Fis_28947,169.4181424038079,1447,PST,1.2887093770156677,1842,0.7855591748099892,3
Fis_29298,1.2915862067602577,46,PST,1.0021988857523163,67,0.6865671641791045,3
Fis_29319,3.8401281342376024,171,PST,1.006541947408745,174,0.9827586206896551,3
Fis_29320,42.378728821599594,664,PST,1.072216958336805,940,0.7063829787234043,3
Fis_29321,80.91631433840848,1208,PST,1.1378902392763346,1502,0.8042609853528628,3
Fis_29328,53.30556215495292,7544,PST,1.0908377667153617,8614,0.87578360807987,3
Fis_29332,57.12495669347845,447,PST,1.0973465338626465,461,0.9696312364425163,3
Fis_29338,1.8903677669586616,45,PST,1.0032192908736275,45,1,3
Fis_29367,4.026141564832869,302,PST,1.0068589395638627,324,0.9320987654320988,3
Fis_29380,34.56880452410587,745,PST,1.058907786378379,1037,0.7184185149469624,3
Fis_29385,10.597031273056928,137,PST,1.0180566282629289,201,0.681592039800995,3
Fis_29388,124.82846163845898,1742,PST,1.2127225036130915,2233,0.7801164352888491,3
Fis_29406,114.7335375133532,898,PST,1.195519381537835,1147,0.7829119442022667,3
Fis_29409,2.8477781980127475,75,PST,1.0048508483095655,140,0.5357142857142857,2
Fis_29411,5.932543644797988,39,PST,1.0101077076873002,39,1,3
Fis_29416,110.599098612769,1402,PST,1.188473735999742,1816,0.7720264317180616,3
Fis_29421,1.0428624600172045,7,PST,1.0017750266994687,7,1,3
Fis_29423,378.4167725634589,14216,PST,1.6448714346636462,15496,0.9173980382034074,3
Fis_29436,154.87836077372276,1338,PST,1.263931613930964,1761,0.7597955706984668,3
Fis_29459,6.825004965532571,73,PST,1.0116285830161065,104,0.7019230769230769,3
Fis_29481,9.032393135712482,107,PST,1.0153902723253545,117,0.9145299145299145,3
Fis_29485,7.588575881090947,219,PST,1.0129298115851053,233,0.9399141630901288,3
Fis_29500,150.76075407914504,1011,PST,1.2569146527585122,1394,0.7252510760401721,3
Fis_29505,123.92269837653656,860,PST,1.2111789599694716,1220,0.7049180327868853,3
Fis_29521,1.7437891664158087,60,PST,1.002969501026026,60,1,3
Fis_29531,302.26050034117543,15292,PST,1.515090801188831,16371,0.934090770264492,3
Fis_29532,14.264828393620974,803,PST,1.0243070528159393,873,0.9198167239404352,3
Fis_29536,62.756965553137434,1695,PST,1.1069442420515256,2114,0.8017975402081362,3
Fis_29539,29.915814451545884,300,PST,1.0509784591995708,442,0.6787330316742082,3
Fis_29540,10.28409431297041,356,PST,1.0175233411713658,394,0.9035532994923858,3
Fis_29547,1.4540542351314798,79,PST,1.00247575334347,80,0.9875,3
Fis_30530,57.13270429075112,1612,PST,1.0973597368208876,1948,0.8275154004106776,3
Fis_30583,441.880601773958,14389,PST,1.75302242101492,15748,0.9137033274066548,3
Fis_30780,96.23211036117208,533,PST,1.16399043630546,652,0.8174846625766872,3
Fis_30995,147.89815872858162,1326,PST,1.252036401405901,1571,0.8440483768300445,3
Fis_31187,7.681449359108228,64,PST,1.0130880806082383,64,1,3
Fis_31223,65.55865868979845,710,PST,1.1117187077582584,1087,0.6531738730450782,2
Fis_31247,10.066078200849006,113,PST,1.0171518120994565,114,0.9912280701754386,3
Fis_31408,14.816563789850989,395,PST,1.0252472848827638,596,0.662751677852349,2
Fis_31568,380.9945419130346,13722,PST,1.6492643038177908,15038,0.912488362814204,3
Fis_31570,119.81809241040446,1108,PST,1.2041841538044022,1447,0.7657221838286109,3
Fis_31571,29.16723933440153,253,PST,1.0497027855082046,404,0.6262376237623762,2
Fis_31573,81.61575211929448,597,PST,1.1390821762715522,681,0.8766519823788547,3
Fis_31576,19.19960311270552,215,PST,1.0327165793120496,247,0.8704453441295547,3
Fis_31577,208.97453476286364,7204,PST,1.3561188432163316,7318,0.9844219732167259,3
Fis_31578,126.68548770984717,2311,PST,1.2158871283103267,2782,0.8306973400431344,3
Fis_31582,0.04398715868592262,2,PST,1.0000728074916962,3,0.6666666666666666,2
Fis_31583,7.547147937701084,281,PST,1.012859212741703,303,0.9273927392739274,3
Fis_31585,123.45665154549454,844,PST,1.2103847528582696,1015,0.8315270935960591,3
Fis_31589,9.775977341792895,132,PST,1.0166574408262667,137,0.9635036496350365,3
Fis_31594,7.957159167119244,146,PST,1.0135579275754647,198,0.7373737373737373,3
Fis_31600,35.10083836071999,310,PST,1.0598144443112183,468,0.6623931623931624,2
Fis_31602,10.659742051531794,334,PST,1.0181634959485268,373,0.8954423592493298,3
Fis_32598,30.97033381244501,874,PST,1.0527755034439306,1093,0.7996340347666971,3
Fis_32599,81.69586982379269,864,PST,1.1392187077237743,1184,0.7297297297297297,3
Fis_32608,6.2209470578236505,40,PST,1.0105991862818606,40,1,3
Fis_32609,75.13429858982272,808,PST,1.1280368989707248,870,0.9287356321839081,3
Fis_32610,135.82648638571118,1357,PST,1.2314646318320783,1799,0.754307948860478,3
Fis_32611,137.98527760928573,1154,PST,1.235143505342557,1609,0.7172156619018024,3
Fis_32811,73.94642095448216,538,PST,1.1260125941103831,591,0.9103214890016921,3
Fis_32960,9.759383771015564,295,PST,1.016629163127474,334,0.8832335329341318,3
Fis_32975,131.1750834000486,1115,PST,1.2235380092649444,1452,0.7679063360881543,3
Fis_32976,0.04477890208363533,2,PST,1.000074156730002,3,0.6666666666666666,2
Fis_33107,38.59978149093877,408,PST,1.065777118726357,649,0.6286594761171033,2
Fis_33775,24.402169055987997,383,PST,1.0415824584328524,584,0.6558219178082192,2
Fis_33777,27.93259134154505,337,PST,1.047598777605039,525,0.6419047619047619,2
Fis_34717,1.5925242295634234,63,PST,1.002711725024728,67,0.9402985074626866,3
Fis_35264,143.94350320465128,1315,PST,1.2452971311646748,1756,0.7488610478359908,3
Fis_35265,128.25976990322306,1007,PST,1.218569919029496,1356,0.7426253687315634,3
Fis_35514,367.5463845160191,14339,PST,1.6263468167202144,15642,0.9166986318885053,3
Fis_47352,171.0783532615951,1140,PST,1.2915386018521524,1498,0.7610146862483311,3
Fis_47368,27.19825202945503,296,PST,1.0463473636593783,345,0.8579710144927536,3
Fis_47420,5.397909291554242,226,PST,1.0091966181208512,238,0.9495798319327731,3
Fis_47424,0.00126316351816058,1,PST,1,2,0.5,2
Fis_47425,2.6695138013456017,93,PST,1.0045470615609453,102,0.9117647058823529,3
Fis_47427,175.56220897560524,1342,PST,1.299179701107581,1787,0.7509792949076665,3
Fis_47488,97.70946942658156,634,PST,1.1665080568478492,758,0.8364116094986808,3
Fis_47495,21.58469238766702,319,PST,1.036781095444024,349,0.9140401146131805,3
Fis_47714,12.366601548350443,139,PST,1.0210722164030033,187,0.7433155080213903,3
Fis_47835,13.111732543620748,235,PST,1.022342020842822,265,0.8867924528301887,3
Fis_48194,75.9357018054518,1279,PST,1.1294025989184524,1638,0.7808302808302808,3
Fis_53171,4.129447584506124,116,PST,1.0070349870552082,129,0.8992248062015504,3
Fis_54405,1.0793822519481182,10,PST,1.0018372613860267,10,1,3
Fis_54647,1.3443636998854345,67,PST,1.002288825770271,69,0.9710144927536232,3
Fis_54691,8.908967865339946,292,PST,1.0151799388976757,320,0.9125,3
Fis_54720,8.054569382802583,259,PST,1.0137239278158836,302,0.8576158940397351,3
Fis_54787,4.372775803611148,155,PST,1.007449651395994,169,0.9171597633136095,3
Fis_54790,1.4216508734971285,69,PST,1.0024205336133427,70,0.9857142857142858,3
Fis_54800,9.110226291319124,300,PST,1.0155229105959158,325,0.9230769230769231,3
Fis_54855,10.17850996303605,335,PST,1.0173434110957509,364,0.9203296703296703,3
Fis_54860,2.1181636427063495,54,PST,1.003607485991309,67,0.8059701492537313,3
Fis_57444,58.53677742585569,651,PST,1.0997524681823567,1018,0.6394891944990176,2
Fis_58162,134.86268390029,1635,PST,1.2298221814671566,1976,0.8274291497975709,3
Fis_58165,12.05692003267177,318,PST,1.0205444770309535,399,0.7969924812030075,3
Fis_58273,11.769060397753378,369,PST,1.0200539251081588,545,0.6770642201834862,3
Fis_58285,1.4096513973345282,25,PST,1.0024000848758676,25,1,3
Fis_58398,20.812294554261143,407,PST,1.0354648246079017,617,0.6596434359805511,2
Fis_58409,9.08051637918834,127,PST,1.01547228086964,200,0.635,2
Fis_58485,450.7887793995848,19294,PST,1.7682031658390045,20646,0.934515160321612,3
Fis_6035,127.43795575544846,950,PST,1.2171694360806264,1320,0.7196969696969697,3
Fis_60598,0.8360013392521068,19,PST,1.0014225072482037,19,1,3
Fis_61240,92.2019023526318,722,PST,1.1571224143668732,1106,0.6528028933092225,2
Fis_61250,4.402010190999135,154,PST,1.0074994707635097,179,0.8603351955307262,3
Fis_61406,5.3185180625878274,193,PST,1.009061324681625,208,0.9278846153846154,3
Fis_61410,1.6758687676192494,73,PST,1.002853755439688,78,0.9358974358974359,3
Fis_61506,2.5220169376643753,40,PST,1.0042957068682126,40,1,3
Fis_61508,211.68598047943004,4286,PST,1.3607395150593735,5011,0.8553182997405707,3
Fis_61614,2.2089472741170084,2071,PST,1.0037621936319248,2229,0.9291161956034096,3
Fis_61628,77.74005484157829,2630,PST,1.132477461608123,3123,0.8421389689401216,3
Fis_61691,122.44596799350256,7566,PST,1.2086624107872548,7590,0.9968379446640316,3
Fis_64122,10.632296900381334,83,PST,1.0181167256826225,109,0.7614678899082569,3
Fis_6652,4.864826595588966,241,PST,1.0082881727891928,251,0.9601593625498008,3
Fis_8339,111.3954002803298,1143,PST,1.1898307422165306,1552,0.7364690721649485,3
ITS_Mam_180417,308.687357958285,16066,PST,1.5260430396382976,17343,0.9263679870841262,3
ITS_Mam_180419,99.00067744648732,1040,PST,1.168708450720622,1417,0.7339449541284404,3
ITS_Mam_180426,365.5050237428748,20305,PST,1.622868060649854,21809,0.9310376450089413,3
ITS_Mam_180429,232.2913674755921,11474,PST,1.3958538936827165,12702,0.9033223114470162,3
ITS_Mam_180430,252.61471380128603,15898,PST,1.4304876366891772,17105,0.9294358374744227,3
ITS_Mam_180434,338.50475052106293,19183,PST,1.5768559271713127,20441,0.9384570226505553,3
ITS_Mam_180438,49.028677437093336,4464,PST,1.0835493741537812,4714,0.9469664828171405,3
ITS_Mam_180440,102.55367528792158,15703,PST,1.1747632417068472,16814,0.9339241108599976,3
ITS_Mam_180445,18.187214993486577,8033,PST,1.0309913324269195,8992,0.8933496441281139,3
ITS_Mam_180447,4.270863723634648,3831,PST,1.0072759793672543,4765,0.80398740818468,3
ITS_Mam_180449,0.077845640910709335,55,PST,1.0001305069449835,59,0.9322033898305084,3
ITS_Mam_180451,0.461098387662787,19,PST,1.00078362168922,19,1,3
ITS_Mam_180455,43.91093520950426,8764,PST,1.0748280461675752,9722,0.9014606048138243,3
ITS_Mam_180457,258.0274465903401,20267,PST,1.439711668665729,21707,0.9336619523655963,3
ITS_Mam_180459,250.21880901801777,10825,PST,1.4264046894617928,12060,0.8975953565505804,3
ITS_Mam_180461,272.75348306823753,12680,PST,1.4648068353132842,13920,0.9109195402298851,3
ITS_Mam_180463,258.71542644581933,19050,PST,1.4408840797995277,20286,0.9390712806861875,3
ITS_Mam_180466,281.23087867260233,17789,PST,1.479253469052654,19056,0.9335117548278757,3
ITS_Mam_180469,216.8686047914357,21101,PST,1.369571410931468,23366,0.9030642814345631,3
ITS_Mam_180471,37.80773140961537,236,PST,1.0644273577900825,317,0.7444794952681388,3
ITS_Mam_180475,4.219808505697074,4835,PST,1.0071889743401858,5776,0.837084487534626,3
ITS_Mam_180478,69.45230715105572,410,PST,1.1183540136770578,591,0.6937394247038917,3
ITS_Mam_180488,288.51892980194975,21012,PST,1.491673298237607,23169,0.9069014631619837,3
ITS_Mam_180491,136.7403782093876,19058,PST,1.2330220276491686,20329,0.937478479020119,3
ITS_Mam_180492,285.2110981069586,16161,PST,1.4860363036700288,17411,0.9282063063580495,3
ITS_Mam_180495,40.38739675411944,11576,PST,1.0688234579771505,12594,0.9191678577100206,3
ITS_Mam_180498,319.58132929145904,20632,PST,1.5446078467043414,22113,0.9330258219147108,3
ITS_Mam_180500,5.659512664540671,2473,PST,1.0096424258064771,2494,0.9915797914995991,3
ITS_Mam_180502,376.07109778322854,15949,PST,1.6408740861850384,17227,0.9258141289835723,3
ITS_Mam_180505,49.831267221471535,11605,PST,1.0849170961758492,12626,0.9191351180104547,3
ITS_Mam_180507,27.819588991426823,7876,PST,1.047406206249397,8137,0.9679242964237434,3
ITS_Mam_180508,81.77877401461853,9727,PST,1.139359987727235,9826,0.989924689599023,3
ITS_Mam_180510,388.753297347646,16026,PST,1.6624862770827242,17379,0.9221474192991541,3
ITS_Mam_180511,61.60083891060958,11583,PST,1.104974045196217,12607,0.9187752835726184,3
ITS_Mam_180513,68.32344921310687,11632,PST,1.116430286398726,12660,0.9187993680884676,3
ITS_Mam_180516,60.12912368218804,11593,PST,1.102466042518754,12616,0.9189124920735574,3
ITS_Mam_180517,263.39036229844015,19081,PST,1.4488508055688298,20328,0.9386560409287682,3
ITS_Mam_180524,88.05700843095224,20977,PST,1.1500589520525497,23183,0.9048440667730665,3
ITS_Mam_180525,305.7594148402063,19447,PST,1.5210534268125362,20759,0.9367984970374296,3
ITS_Mam_180526,58.17620642803584,16657,PST,1.0991380062195506,18311,0.9096717819889684,3
ITS_Mam_180527,115.58828340524131,21069,PST,1.196975984652355,23281,0.9049868991881792,3
ITS_Mam_180528,248.39182071779987,20793,PST,1.4232912532071755,22909,0.9076345541053734,3
ITS_Mam_180530,288.7054412923253,21046,PST,1.4919911391542504,23311,0.9028355711895671,3
ITS_Mam_180535,52.626701800733144,9506,PST,1.0896808964505666,10477,0.9073207979383411,3
ITS_Mam_552461,36.18135735817759,11497,PST,1.0616557954682486,12522,0.9181440664430602,3
ITS_Mam_552771,78.50419908305366,11646,PST,1.1337796672023694,12688,0.917875157629256,3
ITS_Mam_555654,92.67176618598864,2256,PST,1.1579231261685483,2800,0.8057142857142857,3
ITS_Mam_612592,16.423782196159664,11530,PST,1.027986203383059,12553,0.9185055365251334,3
ITS_Mam_612596,130.54452395106523,2121,PST,1.22246345030421,2651,0.8000754432289702,3
ITS_Mam_612597,409.1593661210937,19161,PST,1.6972609903777611,20478,0.9356870788162907,3
ITS_Mam_771132,6.340674983744975,182,PST,1.010803218932321,208,0.875,3
Rep_2666,362.91217362149257,17532,PST,1.618449491811872,18890,0.9281101111699311,3
Rep_2941,185.08223316046497,1765,PST,1.3154031155861738,2283,0.7731055628558914,3
Rep_4381,354.8404113236987,21112,PST,1.604694112331004,23020,0.917115551694179,3
Rep_5181,198.66694897606067,1843,PST,1.3385533167800747,2386,0.7724224643755239,3
Rep_6936,117.73170014975769,1165,PST,1.2006286579619407,1502,0.7756324900133156,3
Rep_8732,28.106715004250873,546,PST,1.0478955079804828,612,0.8921568627450981,3
Fis_125906,12.716118930839002,73,LLT,1.0216678415036835,73,1,3
Fis_131127,96.61640362128492,383,LLT,1.164645324225814,556,0.6888489208633094,3
Fis_131407,29.519026514608413,195,LLT,1.0503022786525424,212,0.9198113207547169,3
Fis_131465,49.89895886590057,326,LLT,1.0850324519336692,370,0.8810810810810811,3
Fis_131805,2.2149933790788054,37,LLT,1.0037724970161257,37,1,3
Fis_131815,69.67160910899565,260,LLT,1.1187277340049204,355,0.7323943661971831,3
Fis_131821,8.896932648451184,119,LLT,1.015159429253148,119,1,3
Fis_131829,5.830321087734774,41,LLT,1.0099335065634274,41,1,3
Fis_131831,1.1634105846169405,39,LLT,1.001980457079899,39,1,3
Fis_131843,75.34652780950728,515,LLT,1.1283985663917897,723,0.7123098201936376,3
Fis_131844,47.93244889114021,359,LLT,1.081681251792018,486,0.7386831275720165,3
Fis_131852,41.96176856495936,1470,LLT,1.0715064014166522,1519,0.967741935483871,3
Fis_132130,10.033669262207695,82,LLT,1.017096582865351,108,0.7592592592592593,3
Fis_132518,0.00410941906739026,4,LLT,1.0000048504061114,4,1,3
Fis_132520,16.1161726602586,199,LLT,1.0274619949460229,203,0.9802955665024631,3
Fis_132528,46.48067365008683,274,LLT,1.0792072295618198,407,0.6732186732186732,3
Fis_132543,1.3852080666692927,25,LLT,1.0023584301198587,25,1,3
Fis_132550,22.207114711377017,405,LLT,1.0378417876378878,478,0.8472803347280334,3
Fis_132559,4.232218592660502,64,LLT,1.0072101228142458,64,1,3
Fis_139820,26.680610187817365,257,LLT,1.0454652316410893,296,0.8682432432432432,3
Fis_140161,104.46020142756242,412,LLT,1.1780122212448252,639,0.6447574334898278,2
Fis_140634,31.859000351427312,1836,LLT,1.0542899119491205,1868,0.9828693790149893,3
Fis_140639,72.523086263450793,7813,LLT,1.1235870384409885,7848,0.9955402650356778,3
Fis_140641,17.32806159259053,1072,LLT,1.0295272183183026,1084,0.988929889298893,3
Fis_140692,45.76651497287821,2942,LLT,1.0779902061594775,2978,0.9879113498992612,3
Fis_142376,1.1413788832724094,21,LLT,1.0019429120678651,21,1,3
Fis_144985,24.702833323273808,156,LLT,1.0420948311886733,160,0.975,3
Fis_146573,69.57058944921641,7864,LLT,1.1185555827814295,7929,0.9918022449236978,3
Fis_146574,26.034183440870493,2566,LLT,1.0443636326490986,2585,0.9926499032882011,3
Fis_148497,68.06367913150098,293,LLT,1.1159876028906597,445,0.6584269662921348,2
Fis_149485,49.14507863251493,401,LLT,1.0837477376035434,415,0.9662650602409638,3
Fis_154008,71.71408318039175,330,LLT,1.1222083872867403,348,0.9482758620689655,3
Fis_154010,53.14766410519178,174,LLT,1.0905686869885778,255,0.6823529411764706,3
Fis_154012,23.25745994997851,155,LLT,1.03963171861081,224,0.6919642857142857,3
Fis_154456,235.3378589251315,803,LLT,1.401045528969733,1074,0.7476722532588455,3
Fis_156398,116.58899147051852,549,LLT,1.1986813271388672,610,0.9,3
Fis_15849,23.13052994240388,259,LLT,1.0394154126348305,381,0.6797900262467191,3
Fis_159132,15.48262557189446,203,LLT,1.0263823446419214,233,0.871244635193133,3
Fis_159136,32.92289153957972,355,LLT,1.056102927060255,372,0.9543010752688172,3
Fis_159582,274.63461055470725,1010,LLT,1.4680125320959254,1370,0.7372262773722628,3
Fis_159583,229.21209900640133,888,LLT,1.3906064019015516,1177,0.7544604927782498,3
Fis_159584,131.40991054588085,499,LLT,1.2239381866220274,576,0.8663194444444444,3
Fis_159586,30.228957985731313,2857,LLT,1.051512098321461,2861,0.9986018874519399,3
Fis_160267,102.41493471295688,515,LLT,1.174526808919604,546,0.9432234432234432,3
Fis_160378,144.18701565809897,889,LLT,1.245712109465808,913,0.9737130339539978,3
Fis_160439,220.2012734859935,4201,LLT,1.375250731120342,4266,0.9847632442569152,3
Fis_160444,233.7212122623453,7789,LLT,1.398290543439599,7880,0.98845177664974615,3
Fis_160464,27.95578384987311,340,LLT,1.0476383007898649,353,0.9631728045325779,3
Fis_160691,49.058787522721104,223,LLT,1.0836006858300584,239,0.9330543933054394,3
Fis_160851,34.55596482817782,289,LLT,1.058885905792282,316,0.9145569620253164,3
Fis_160854,36.71646848227829,284,LLT,1.062567697517006,307,0.9250814332247557,3
Fis_160862,2.8124943394213915,24,LLT,1.0047907198213166,24,1,3
Fis_160879,31.29310878177057,290,LLT,1.053325555839702,298,0.9731543624161074,3
Fis_160881,0.5972081059589982,9,LLT,1.001015571139306,9,1,3
Fis_160886,9.13029616617132,125,LLT,1.0155571123890983,138,0.9057971014492754,3
Fis_160887,3.485073216317687,72,LLT,1.0059368855954318,82,0.8780487804878049,3
Fis_160925,0.02547214811966114,10,LLT,1.000041255398481,10,1,3
Fis_160938,5.540822806148981,360,LLT,1.0094401621641058,369,0.975609756097561,3
Fis_161155,85.73140031953517,556,LLT,1.146095799903598,563,0.9875666074600356,3
Fis_161159,42.03296109114308,242,LLT,1.0716277231525668,248,0.9758064516129032,3
Fis_161202,99.93315131292913,449,LLT,1.1702975128629012,459,0.9782135076252724,3
Fis_161209,75.7887082939269,641,LLT,1.129152102006173,704,0.9105113636363636,3
Fis_161213,31.98031873884611,382,LLT,1.0544966549620325,403,0.9478908188585607,3
Fis_161218,37.10977014480159,375,LLT,1.0632379369788325,387,0.9689922480620154,3
Fis_161221,90.09768409925164,477,LLT,1.1535365406111848,484,0.9855371900826446,3
Fis_161225,6.821074917213991,129,LLT,1.0116218856798858,131,0.9847328244274809,3
Fis_161228,82.56532952724956,481,LLT,1.1407003851720363,492,0.9776422764227642,3
Fis_161233,33.03931759268744,246,LLT,1.0563013328708917,249,0.9879518072289156,3
Fis_161235,16.759086076868698,192,LLT,1.028557606745844,199,0.964824120603015,3
Fis_161400,139.80778293288608,6712,LLT,1.2382493019960186,6770,0.9914327917282127,3
Fis_161402,25.028776183258746,304,LLT,1.042650282100477,312,0.9743589743589743,3
Fis_161412,92.27754331810866,460,LLT,1.157251316847651,472,0.9745762711864406,3
Fis_161438,12.585968884835893,160,LLT,1.021446048144789,163,0.9815950920245399,3
Fis_161440,60.97354548833357,4460,LLT,1.103905051988672,4473,0.9970936731500112,3
Fis_161448,79.0370496989949,2300,LLT,1.1346877170381393,2323,0.9900990099009901,3
Fis_161453,47.21603921575297,663,LLT,1.080460392382988,707,0.9377652050919377,3
Fis_161456,111.22436459740857,514,LLT,1.1895392741781328,586,0.8771331058020477,3
Fis_161457,83.87401641573524,442,LLT,1.1429305654113229,474,0.9324894514767933,3
Fis_161466,26.668416735483333,339,LLT,1.0454444523418671,383,0.8851174934725848,3
Fis_161470,14.713961951842066,228,LLT,1.0250724374126354,242,0.9421487603305785,3
Fis_161473,35.059856469364604,260,LLT,1.059744605601078,272,0.9558823529411765,3
Fis_161480,264.35472279845635,1058,LLT,1.4504942068664262,1372,0.7711370262390671,3
Fis_161488,107.08201427251332,549,LLT,1.1824801464982695,621,0.8840579710144928,3
Fis_161491,100.97920426662311,500,LLT,1.1720801291992464,567,0.8818342151675485,3
Fis_161493,46.27024587523192,181,LLT,1.078848632047466,192,0.9427083333333334,3
Fis_161494,303.54480116167997,1318,LLT,1.5172794242555014,1688,0.7808056872037915,3
Fis_161495,58.78221633657813,283,LLT,1.10017072942839,314,0.9012738853503185,3
Fis_161638,17.00549402597244,245,LLT,1.0289775193649198,249,0.9839357429718876,3
Fis_163295,319.35952885492406,1189,LLT,1.5442298686295417,1516,0.7843007915567283,3
Fis_164471,17.97069484356325,140,LLT,1.0306223526778178,153,0.9150326797385621,3
Fis_164699,4.684542876435444,52,LLT,1.0079809448407364,52,1,3
Fis_165849,58.98673163479907,484,LLT,1.100519251279367,680,0.711764705882353,3
Fis_166044,123.80800195881692,3995,LLT,1.2109835016925026,4320,0.9247685185185185,3
Fis_166734,297.07928558503556,1180,LLT,1.5062613073914164,1418,0.8321579689703809,3
Fis_166946,16.303146522725,137,LLT,1.0277806238075209,166,0.8253012048192772,3
Fis_169677,101.40214363516316,456,LLT,1.1728008753383217,678,0.672566371681416,3
Fis_170052,13.1195989707453,364,LLT,1.0223554263032737,451,0.8070953436807096,3
Fis_170784,8.78647547395667,102,LLT,1.0149711952225235,103,0.9902912621359223,3
Fis_20033,656.9842530447381,17959,LLT,2.119588263985621,19180,0.9363399374348279,3
Fis_21798,327.6896815496475,1655,LLT,1.5584255804483618,2071,0.7991308546595848,3
Fis_21801,354.4061683121008,1311,LLT,1.6039541032485911,1720,0.7622093023255814,3
Fis_22747,69.46771661438277,3375,LLT,1.118380273495898,3549,0.9509721048182587,3
